Statistical profiling result from isolate-000000000027AC30-v8.log, (177275 ticks, 4035 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
    110   97.3%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    106   96.4%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      4    3.6%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      3    2.7%          LazyCompile: *Parser.parse C:\code\JS\pegs\lib\runtime\Parser.js:16:39
      3  100.0%            Function: ~<anonymous> C:\code\JS\pegs\lib\tests\ParserProfile.js:1:11
     70   26.8%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     70  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     51   72.9%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     19   27.1%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     40   15.3%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     40  100.0%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     40  100.0%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
     38   14.6%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     38  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     38  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    263    2.9%    LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    263  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    153   58.2%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    153  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    153  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    110   41.8%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    110  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     90   81.8%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     14   12.7%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
      6    5.5%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    261    2.8%    LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    240   92.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    181   75.4%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    161   89.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    151   93.8%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     10    6.2%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     20   11.0%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     20  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     27   11.3%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     25   92.6%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     11   44.0%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
     11   44.0%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
      2    8.0%            LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
      1    4.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2    7.4%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     20    8.3%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     20  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     12   60.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      8   40.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      6    2.5%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      6  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      5   83.3%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      1   16.7%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
      6    2.5%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
      6  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6  100.0%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     21    8.0%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     21  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     21  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     21  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37

   9114    5.1%  LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   8603   94.4%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   8073   93.8%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   7760   96.1%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   6450   83.1%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   5231   81.1%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1217   18.9%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
   1182   15.2%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   1182  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    313    3.9%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    313  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    313  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    521    6.1%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    521  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    521  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    521  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    487    5.3%    LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    480   98.6%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    284   59.2%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    284  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    190   66.9%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     94   33.1%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    196   40.8%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    196  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    196  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50

   7413    4.2%  LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   7392   99.7%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   5004   67.7%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   5004  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   5004  100.0%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   4908   98.1%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2386   32.3%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   2386  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   2056   86.2%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   1632   79.4%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    424   20.6%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    276   11.6%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    276  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     52    2.2%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     52  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46

   7136    4.0%  Builtin: Call_ReceiverIsNotNullOrUndefined
   3691   51.7%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1334   36.1%      LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   1248   93.6%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    866   69.4%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    707   81.6%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    159   18.4%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    189   15.1%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    189  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
    153   12.3%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    152   99.3%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     30    2.4%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     30  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     86    6.4%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     86  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     86  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
   1276   34.6%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   1167   91.5%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1080   92.5%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
   1034   95.7%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     46    4.3%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     87    7.5%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     87  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    109    8.5%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    106   97.2%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     56   52.8%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     50   47.2%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      3    2.8%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
      3  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    618   16.7%      LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    618  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    409   66.2%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    409  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    209   33.8%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    209  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    292    7.9%      LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    224   76.7%        LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
    122   54.5%          LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    122  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     79   35.3%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     79  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     15    6.7%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     15  100.0%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
      8    3.6%          LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
      8  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     68   23.3%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     64   94.1%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     63   98.4%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4    5.9%          LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      4  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    171    4.6%      LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
    171  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    108   63.2%          LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    108  100.0%            LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     63   36.8%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     63  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1076   15.1%    LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   1041   96.7%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    973   93.5%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    949   97.5%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    851   89.7%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     94    9.9%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     24    2.5%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     24  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     68    6.5%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     68  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     68  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     35    3.3%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     35  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     18   51.4%          LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     18  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     17   48.6%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     17  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    984   13.8%    LazyCompile: *Regex.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:94:46
    984  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    928   94.3%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    928  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    493   53.1%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    289   31.1%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    145   15.6%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     56    5.7%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     56  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     56  100.0%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    461    6.5%    LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    461  100.0%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    236   51.2%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    236  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    236  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    225   48.8%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    225  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    193   85.8%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     22    9.8%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
      8    3.6%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    311    4.4%    LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
    310   99.7%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    146   47.1%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
    143   97.9%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    135   94.4%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      8    5.6%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      3    2.1%          LazyCompile: *Parser.parse C:\code\JS\pegs\lib\runtime\Parser.js:16:39
      3  100.0%            Function: ~<anonymous> C:\code\JS\pegs\lib\tests\ParserProfile.js:1:11
    112   36.1%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    112  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     77   68.8%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     35   31.3%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     38   12.3%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     38  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     38  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     14    4.5%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     14  100.0%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     14  100.0%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
    301    4.2%    LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
    281   93.4%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    219   77.9%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
    187   85.4%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    175   93.6%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     12    6.4%            LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     32   14.6%          LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     32  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     29   10.3%        LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     29  100.0%          LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     15   51.7%            LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     13   44.8%            LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
      1    3.4%            LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
     17    6.0%        LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     17  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     10   58.8%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
      7   41.2%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
     11    3.9%        LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
     11  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     10   90.9%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
      1    9.1%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     19    6.3%      LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     19  100.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     19  100.0%          LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     19  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
    157    2.2%    LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
    127   80.9%      LazyCompile: *Group.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:336:46
     81   63.8%        LazyCompile: *StringValue.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:295:52
     81  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     81  100.0%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
     37   29.1%        LazyCompile: *Repeat.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:205:47
     37  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     21   56.8%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     11   29.7%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      5   13.5%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
      6    4.7%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      6  100.0%          LazyCompile: *NotPredicate.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:251:53
      6  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      3    2.4%        LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
      3  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      2   66.7%            LazyCompile: *Action.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:355:47
      1   33.3%            LazyCompile: *Sequence.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:152:49
     30   19.1%      LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     26   86.7%        LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50
     25   96.2%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
     25  100.0%            LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      1    3.8%          LazyCompile: *Optional.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:232:49
      1  100.0%            LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4   13.3%        LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
      4  100.0%          LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
      4  100.0%            LazyCompile: *Reference.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:116:50

   5578    3.1%  Stub: CompareICStub
   3610   64.7%    LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
   1207   33.4%      LazyCompile: *Choice.parseInternal C:\code\JS\pegs\lib\runtime\Rules.js:182:47
   1147   95.0%        LazyCompile: *Rule.parse C:\code\JS\pegs\lib\runtime\Rule.js:22:37
